,age,profession,salary
3376,26.0,3,49188.0
3377,49.0,3,68089.0
3378,56.0,2,26051.0
3379,38.0,5,55907.0
3380,64.0,2,27838.0
3381,32.0,2,21963.0
3382,59.0,1,61140.0
3383,52.0,3,64505.0
3384,62.0,3,59560.0
3385,53.0,1,59149.0
3386,42.0,4,43607.0
3387,39.0,0,34845.0
3388,57.0,4,44685.0
3389,58.0,0,40398.0
3390,47.0,1,58559.0
3391,52.0,2,26334.0
3392,41.0,2,25162.0
3393,30.0,3,54426.0
3394,22.0,5,44732.0
3395,49.0,4,43059.0
3396,50.0,3,68330.0
3397,50.0,0,39874.0
3398,45.0,5,59646.0
3399,35.0,1,47579.0
3400,31.0,3,51397.0
3401,23.0,4,27569.0
3402,27.0,4,33679.0
3403,48.0,0,35580.0
3404,55.0,1,59334.0
3405,61.0,5,58660.0
3406,24.0,4,26515.0
3407,57.0,3,63292.0
3408,47.0,2,28361.0
3409,34.0,5,55438.0
3410,53.0,4,47890.0
3411,65.0,4,44284.0
3412,37.0,5,53778.0
3413,48.0,5,58498.0
3414,32.0,5,43124.0
3415,29.0,3,52219.0
3416,27.0,1,36986.0
3417,21.0,1,31432.0
3418,53.0,0,44868.0
3419,27.0,4,31644.0
3420,50.0,2,24938.0
3421,59.0,1,58117.0
3422,58.0,4,46898.0
3423,33.0,3,51172.0
3424,26.0,1,34931.0
3425,40.0,2,23475.0
3426,28.0,2,22142.0
3427,37.0,4,45705.0
3428,46.0,0,39748.0
3429,49.0,4,50858.0
3430,30.0,0,27723.0
3431,30.0,5,55832.0
3432,59.0,0,36822.0
3433,63.0,1,53542.0
3434,49.0,2,25397.0
3435,45.0,5,52384.0
3436,50.0,2,25773.0
3437,26.0,4,35225.0
3438,60.0,1,59026.0
3439,29.0,2,23755.0
3440,50.0,3,63323.0
3441,30.0,0,28950.0
3442,52.0,0,43454.0
3443,54.0,2,27423.0
3444,53.0,4,49859.0
3445,39.0,0,37796.0
3446,47.0,4,48517.0
3447,47.0,3,62661.0
3448,52.0,1,53295.0
3449,42.0,0,37815.0
3450,43.0,3,62563.0
3451,51.0,2,25272.0
3452,28.0,0,28913.0
3453,49.0,4,45428.0
3454,27.0,5,50845.0
3455,53.0,2,27951.0
3456,38.0,2,25332.0
3457,58.0,5,59342.0
3458,24.0,2,20186.0
3459,41.0,1,55804.0
3460,28.0,5,44902.0
3461,59.0,3,67122.0
3462,26.0,5,51997.0
3463,42.0,5,57943.0
3464,25.0,4,28338.0
3465,56.0,2,29793.0
3466,33.0,4,37135.0
3467,47.0,2,25793.0
3468,28.0,4,37801.0
3469,36.0,5,57227.0
3470,25.0,4,34196.0
3471,45.0,2,26844.0
3472,20.0,5,51759.0
3473,65.0,5,68483.0
3474,39.0,1,49965.0
3475,48.0,5,56907.0
3476,33.0,2,23215.0
3477,31.0,1,46241.0
3478,58.0,1,56125.0
3479,54.0,4,48085.0
3480,49.0,2,22296.0
3481,54.0,3,63204.0
3482,28.0,2,24616.0
3483,62.0,5,61125.0
3484,40.0,0,37719.0
3485,59.0,3,61891.0
3486,53.0,2,26659.0
3487,33.0,4,36450.0
3488,46.0,5,57015.0
3489,63.0,2,30666.0
3490,22.0,5,48461.0
3491,39.0,3,65452.0
3492,48.0,0,38065.0
3493,35.0,4,47030.0
3494,34.0,3,44594.0
3495,54.0,5,61418.0
3496,61.0,2,29001.0
3497,44.0,1,58134.0
3498,63.0,1,56034.0
3499,25.0,0,25434.0
3500,30.0,4,36913.0
3501,24.0,5,44209.0
3502,40.0,3,64377.0
3503,48.0,3,66944.0
3504,29.0,0,24542.0
3505,40.0,0,37994.0
3506,51.0,2,27867.0
3507,49.0,3,66753.0
3508,48.0,2,25851.0
3509,47.0,5,57886.0
3510,64.0,1,52860.0
3511,52.0,5,56487.0
3512,61.0,1,59418.0
3513,63.0,1,58334.0
3514,59.0,1,58791.0
3515,24.0,4,30333.0
3516,44.0,1,56701.0
3517,37.0,2,26666.0
3518,24.0,0,22576.0
3519,45.0,2,26134.0
3520,30.0,1,45633.0
3521,46.0,4,46315.0
3522,57.0,4,41409.0
3523,38.0,1,50608.0
3524,63.0,5,65331.0
3525,54.0,2,26535.0
3526,56.0,5,66443.0
3527,25.0,1,34852.0
3528,62.0,5,67041.0
3529,22.0,0,23098.0
3530,58.0,2,25557.0
3531,21.0,2,22431.0
3532,27.0,1,40185.0
3533,34.0,5,51182.0
3534,53.0,1,61178.0
3535,60.0,2,28100.0
3536,50.0,0,37252.0
3537,53.0,4,49445.0
3538,33.0,1,50407.0
3539,64.0,1,56322.0
3540,38.0,5,56704.0
3541,61.0,5,61502.0
3542,55.0,0,44660.0
3543,37.0,3,59483.0
3544,35.0,4,46715.0
3545,51.0,5,60124.0
3546,62.0,1,55948.0
3547,50.0,1,56402.0
3548,59.0,1,57500.0
3549,63.0,3,65915.0
3550,35.0,3,53015.0
3551,44.0,1,59293.0
3552,47.0,0,40263.0
3553,30.0,0,31742.0
3554,56.0,1,54596.0
3555,32.0,3,46417.0
3556,52.0,1,62496.0
3557,44.0,4,45937.0
3558,58.0,3,71454.0
3559,43.0,1,59333.0
3560,46.0,5,59347.0
3561,28.0,4,41105.0
3562,56.0,5,63198.0
3563,38.0,4,47016.0
3564,46.0,3,60435.0
3565,58.0,2,26616.0
3566,42.0,3,63240.0
3567,32.0,4,40058.0
3568,32.0,5,55984.0
3569,45.0,3,62443.0
3570,33.0,4,33124.0
3571,35.0,5,57330.0
3572,31.0,3,54612.0
3573,40.0,4,45036.0
3574,41.0,1,59450.0
3575,44.0,5,60879.0
3576,47.0,5,55559.0
3577,46.0,2,23710.0
3578,37.0,5,51154.0
3579,61.0,4,43247.0
3580,43.0,1,57877.0
3581,57.0,5,60759.0
3582,45.0,3,71611.0
3583,37.0,0,35434.0
3584,53.0,0,41158.0
3585,28.0,3,49457.0
3586,64.0,3,65867.0
3587,46.0,5,65673.0
3588,25.0,3,35360.0
3589,39.0,2,26586.0
3590,52.0,1,52449.0
3591,23.0,3,36601.0
3592,32.0,1,44977.0
3593,62.0,4,43262.0
3594,36.0,0,36992.0
3595,27.0,4,39495.0
3596,24.0,1,34281.0
3597,48.0,1,57455.0
3598,45.0,5,51092.0
3599,49.0,2,24894.0
3600,63.0,4,42558.0
3601,23.0,2,23668.0
3602,29.0,5,45295.0
3603,31.0,0,29778.0
3604,39.0,2,24594.0
3605,25.0,0,26469.0
3606,38.0,3,67543.0
3607,57.0,4,49816.0
3608,27.0,2,25087.0
3609,61.0,5,56531.0
3610,61.0,4,45144.0
3611,43.0,5,60863.0
3612,59.0,5,61679.0
3613,52.0,5,63817.0
3614,36.0,2,24131.0
3615,45.0,5,55830.0
3616,25.0,3,50285.0
3617,42.0,0,33592.0
3618,57.0,0,39595.0
3619,46.0,2,24171.0
3620,37.0,3,59329.0
3621,50.0,0,38086.0
3622,64.0,3,61058.0
3623,23.0,4,32345.0
3624,35.0,4,31917.0
3625,27.0,5,50113.0
3626,63.0,2,28944.0
3627,45.0,0,36863.0
3628,26.0,5,54038.0
3629,48.0,3,64069.0
3630,43.0,3,65719.0
3631,23.0,3,41180.0
3632,59.0,2,27413.0
3633,52.0,0,38456.0
3634,20.0,3,35145.0
3635,63.0,5,54887.0
3636,27.0,0,23365.0
3637,20.0,2,23656.0
3638,39.0,5,48854.0
3639,26.0,2,25498.0
3640,46.0,0,36312.0
3641,34.0,5,50438.0
3642,28.0,0,24770.0
3643,64.0,1,51236.0
3644,35.0,2,25271.0
3645,39.0,2,21507.0
3646,33.0,2,22587.0
3647,58.0,4,42566.0
3648,29.0,3,47468.0
3649,26.0,2,23120.0
3650,60.0,4,48814.0
3651,28.0,3,54911.0
3652,59.0,3,61474.0
3653,46.0,2,27030.0
3654,57.0,3,63670.0
3655,23.0,1,29113.0
3656,63.0,2,28067.0
3657,33.0,0,34323.0
3658,23.0,0,29088.0
3659,54.0,5,63957.0
3660,28.0,4,37963.0
3661,36.0,1,49682.0
3662,47.0,2,30068.0
3663,23.0,5,42158.0
3664,29.0,3,46815.0
3665,42.0,0,38326.0
3666,39.0,3,62046.0
3667,45.0,5,52263.0
3668,53.0,1,55559.0
3669,36.0,5,54182.0
3670,38.0,4,43719.0
3671,32.0,0,29129.0
3672,35.0,5,56043.0
3673,22.0,3,40884.0
3674,46.0,1,59070.0
3675,28.0,4,41045.0
3676,52.0,4,45153.0
3677,22.0,3,34694.0
3678,23.0,5,48841.0
3679,33.0,5,51940.0
3680,40.0,1,55792.0
3681,51.0,0,40348.0
3682,51.0,4,45125.0
3683,64.0,5,68236.0
3684,36.0,1,54449.0
3685,23.0,3,37243.0
3686,59.0,3,61956.0
3687,53.0,2,27584.0
3688,23.0,3,37203.0
3689,24.0,3,41245.0
3690,41.0,5,61267.0
3691,35.0,2,26836.0
3692,47.0,0,41746.0
3693,30.0,2,25327.0
3694,63.0,0,35786.0
3695,43.0,0,38983.0
3696,54.0,3,62148.0
3697,26.0,5,44455.0
3698,48.0,0,41209.0
3699,59.0,2,28484.0
3700,21.0,1,31218.0
3701,44.0,2,27557.0
3702,31.0,3,46244.0
3703,42.0,5,48888.0
3704,57.0,5,66747.0
3705,51.0,5,65327.0
3706,54.0,2,25264.0
3707,30.0,4,35101.0
3708,57.0,1,60155.0
3709,48.0,0,41941.0
3710,23.0,5,48871.0
3711,59.0,5,63633.0
3712,23.0,1,32089.0
3713,21.0,1,25955.0
3714,58.0,5,64740.0
3715,21.0,2,24208.0
3716,24.0,4,28509.0
3717,21.0,5,46945.0
3718,60.0,3,59590.0
3719,22.0,0,25083.0
3720,37.0,3,60487.0
3721,30.0,0,33918.0
3722,35.0,4,46223.0
3723,33.0,3,50235.0
3724,60.0,2,26166.0
3725,55.0,2,26068.0
3726,60.0,5,61127.0
3727,52.0,2,26793.0
3728,35.0,5,51722.0
3729,28.0,4,36154.0
3730,44.0,5,50777.0
3731,36.0,5,47524.0
3732,49.0,3,65388.0
3733,22.0,5,45672.0
3734,52.0,4,41184.0
3735,33.0,0,30685.0
3736,41.0,0,38076.0
3737,64.0,4,45823.0
3738,30.0,3,52384.0
3739,25.0,5,48069.0
3740,29.0,3,50277.0
3741,36.0,1,54063.0
3742,44.0,5,55302.0
3743,64.0,2,24260.0
3744,59.0,5,60568.0
3745,52.0,0,41817.0
3746,52.0,0,37731.0
3747,33.0,0,31484.0
3748,62.0,5,57616.0
3749,44.0,0,41129.0
3750,27.0,4,38015.0
3751,63.0,4,46542.0
3752,43.0,5,57274.0
3753,27.0,3,50739.0
3754,53.0,0,43388.0
3755,31.0,0,27281.0
3756,28.0,0,27487.0
3757,32.0,3,51824.0
3758,46.0,2,25791.0
3759,33.0,0,36384.0
3760,22.0,0,20511.0
3761,37.0,1,54825.0
3762,31.0,2,22966.0
3763,43.0,5,56790.0
3764,41.0,4,49189.0
3765,24.0,2,21882.0
3766,31.0,1,47039.0
3767,33.0,4,42476.0
3768,42.0,5,55810.0
3769,57.0,1,58093.0
3770,30.0,2,24109.0
3771,27.0,0,31708.0
3772,20.0,0,17210.0
3773,47.0,5,62232.0
3774,35.0,1,52807.0
3775,50.0,0,33447.0
3776,51.0,1,58874.0
3777,22.0,2,23958.0
3778,39.0,1,50392.0
3779,64.0,4,42450.0
3780,32.0,3,50842.0
3781,44.0,3,60146.0
3782,44.0,5,60870.0
3783,32.0,5,50884.0
3784,55.0,1,52486.0
3785,20.0,5,50421.0
3786,30.0,4,34815.0
3787,47.0,0,35726.0
3788,61.0,1,57746.0
3789,20.0,1,27048.0
3790,47.0,4,46482.0
3791,20.0,3,37329.0
3792,48.0,4,47512.0
3793,39.0,0,40663.0
3794,40.0,3,67317.0
3795,64.0,3,67714.0
3796,51.0,4,50199.0
3797,29.0,2,24197.0
3798,65.0,0,30510.0
3799,32.0,5,48836.0
3800,51.0,2,29372.0
3801,51.0,5,54209.0
3802,58.0,2,28282.0
3803,38.0,1,56686.0
3804,51.0,2,25191.0
3805,48.0,0,39983.0
3806,40.0,3,68752.0
3807,61.0,5,62005.0
3808,31.0,1,43903.0
3809,30.0,0,29537.0
3810,48.0,0,36476.0
3811,29.0,1,42748.0
3812,57.0,2,27641.0
3813,35.0,1,50746.0
3814,39.0,4,48032.0
3815,51.0,2,27103.0
3816,60.0,2,26101.0
3817,51.0,0,35852.0
3818,24.0,3,35595.0
3819,35.0,1,54569.0
3820,54.0,4,49221.0
3821,61.0,0,34463.0
3822,49.0,3,69369.0
3823,47.0,4,50057.0
3824,37.0,4,43871.0
3825,42.0,1,58880.0
3826,39.0,4,48769.0
3827,22.0,4,27292.0
3828,21.0,3,44107.0
3829,48.0,3,66270.0
3830,43.0,4,46844.0
3831,31.0,2,22138.0
3832,60.0,0,41892.0
3833,29.0,5,49382.0
3834,52.0,1,54625.0
3835,55.0,2,27105.0
3836,58.0,3,67762.0
3837,58.0,1,58796.0
3838,56.0,2,27926.0
3839,41.0,3,61134.0
3840,48.0,4,47311.0
3841,59.0,0,43953.0
3842,39.0,4,45428.0
3843,50.0,1,54315.0
3844,27.0,5,47520.0
3845,45.0,5,58085.0
3846,26.0,4,35150.0
3847,50.0,5,54776.0
3848,37.0,0,34463.0
3849,30.0,2,24925.0
3850,36.0,0,32650.0
3851,52.0,2,25218.0
3852,61.0,3,59176.0
3853,21.0,3,39227.0
3854,28.0,0,28824.0
3855,52.0,0,42310.0
3856,46.0,5,54459.0
3857,34.0,1,49618.0
3858,49.0,2,29508.0
3859,59.0,3,64388.0
3860,32.0,0,31293.0
3861,42.0,1,60083.0
3862,21.0,3,29254.0
3863,63.0,1,50915.0
3864,56.0,4,41222.0
3865,43.0,3,61923.0
3866,65.0,5,59588.0
3867,30.0,3,48403.0
3868,53.0,4,46332.0
3869,55.0,1,57469.0
3870,57.0,4,42915.0
3871,51.0,5,56125.0
3872,29.0,4,34334.0
3873,24.0,4,28869.0
3874,28.0,2,21769.0
3875,59.0,3,70221.0
3876,38.0,3,63650.0
3877,45.0,1,54383.0
3878,21.0,1,29952.0
3879,42.0,3,62855.0
3880,38.0,3,64428.0
3881,44.0,4,47012.0
3882,37.0,3,66404.0
3883,23.0,3,35141.0
3884,22.0,3,41249.0
3885,63.0,3,63628.0
3886,47.0,2,28224.0
3887,49.0,0,43963.0
3888,61.0,4,50319.0
3889,45.0,2,27571.0
3890,48.0,4,48401.0
3891,44.0,5,55216.0
3892,28.0,2,21778.0
3893,34.0,0,32461.0
3894,60.0,0,39860.0
3895,40.0,3,66656.0
3896,29.0,5,53789.0
3897,57.0,5,52540.0
3898,24.0,5,46100.0
3899,49.0,0,40948.0
3900,52.0,0,39421.0
3901,34.0,5,50692.0
3902,28.0,4,39447.0
3903,40.0,5,62770.0
3904,54.0,5,56542.0
3905,60.0,4,46352.0
3906,57.0,2,29953.0
3907,25.0,4,26199.0
3908,30.0,3,50568.0
3909,48.0,5,57899.0
3910,52.0,5,62244.0
3911,20.0,1,28420.0
3912,26.0,5,53301.0
3913,24.0,4,25335.0
3914,35.0,4,46432.0
3915,51.0,2,26885.0
3916,62.0,2,30560.0
3917,24.0,5,55164.0
3918,43.0,0,38332.0
3919,37.0,3,65753.0
3920,38.0,5,50737.0
3921,23.0,4,25850.0
3922,33.0,0,32376.0
3923,31.0,1,48644.0
3924,52.0,3,66182.0
3925,49.0,1,53405.0
3926,49.0,5,66430.0
3927,43.0,5,53084.0
3928,35.0,5,54195.0
3929,31.0,2,25128.0
3930,21.0,1,30264.0
3931,27.0,3,53888.0
3932,30.0,0,33831.0
3933,64.0,4,45498.0
3934,64.0,5,58284.0
3935,55.0,1,59423.0
3936,47.0,1,60387.0
3937,50.0,1,54370.0
3938,47.0,4,47023.0
3939,49.0,1,56522.0
3940,30.0,4,35306.0
3941,64.0,5,57158.0
3942,54.0,2,27976.0
3943,31.0,0,31599.0
3944,43.0,5,57524.0
3945,56.0,2,27492.0
3946,61.0,3,62752.0
3947,37.0,5,56336.0
3948,42.0,5,61017.0
3949,34.0,5,54054.0
3950,37.0,2,23821.0
3951,30.0,4,34398.0
3952,21.0,2,23501.0
3953,39.0,3,68240.0
3954,41.0,2,27444.0
3955,55.0,5,62399.0
3956,44.0,4,49804.0
3957,35.0,5,50117.0
3958,41.0,1,53047.0
3959,56.0,5,60912.0
3960,42.0,1,58806.0
3961,45.0,3,67118.0
3962,28.0,1,38600.0
3963,20.0,4,29814.0
3964,62.0,4,42325.0
3965,32.0,4,40077.0
3966,36.0,1,52738.0
3967,25.0,4,35128.0
3968,43.0,0,39661.0
3969,53.0,4,52068.0
3970,51.0,2,27483.0
3971,59.0,1,61001.0
3972,33.0,5,50430.0
3973,34.0,4,39042.0
3974,63.0,0,37672.0
3975,41.0,2,24277.0
3976,58.0,4,45829.0
3977,48.0,1,55136.0
3978,28.0,2,23966.0
3979,63.0,0,39364.0
3980,35.0,0,36433.0
3981,49.0,1,61065.0
3982,31.0,4,38891.0
3983,46.0,3,69408.0
3984,44.0,1,56552.0
3985,32.0,1,48453.0
3986,64.0,4,40002.0
3987,26.0,3,54964.0
3988,40.0,5,52364.0
3989,21.0,5,49051.0
3990,51.0,3,58823.0
3991,41.0,0,38957.0
3992,45.0,5,56718.0
3993,51.0,0,42390.0
3994,54.0,4,46360.0
3995,63.0,1,50925.0
3996,59.0,4,49891.0
3997,35.0,4,35107.0
3998,53.0,4,45818.0
3999,23.0,1,35628.0
4000,26.0,3,50427.0
4001,41.0,1,56819.0
4002,41.0,5,62703.0
4003,43.0,0,35643.0
4004,41.0,5,50829.0
4005,49.0,0,36505.0
4006,63.0,1,48887.0
4007,28.0,4,38926.0
4008,36.0,5,55160.0
4009,23.0,4,29882.0
4010,29.0,2,25532.0
4011,64.0,1,55495.0
4012,22.0,3,38328.0
4013,30.0,2,22895.0
4014,39.0,1,55373.0
4015,33.0,3,51547.0
4016,45.0,2,27074.0
4017,65.0,5,61522.0
4018,52.0,0,34888.0
4019,38.0,4,41662.0
4020,51.0,4,51614.0
4021,59.0,4,46731.0
4022,30.0,4,36318.0
4023,52.0,5,59209.0
4024,48.0,1,56964.0
4025,53.0,2,25860.0
4026,24.0,5,50504.0
4027,53.0,0,33966.0
4028,55.0,4,46545.0
4029,51.0,4,47501.0
4030,29.0,3,55323.0
4031,27.0,0,28226.0
4032,53.0,3,59139.0
4033,49.0,2,27140.0
4034,64.0,0,40845.0
4035,40.0,4,44134.0
4036,30.0,4,37739.0
4037,55.0,3,61593.0
4038,54.0,0,39602.0
4039,44.0,2,25230.0
4040,54.0,3,63206.0
4041,34.0,3,51693.0
4042,30.0,3,51464.0
4043,26.0,1,37134.0
4044,33.0,4,35326.0
4045,49.0,0,39496.0
4046,32.0,5,59713.0
4047,60.0,2,26357.0
4048,31.0,4,38267.0
4049,51.0,0,41289.0
4050,44.0,4,46428.0
4051,30.0,5,58078.0
4052,45.0,5,56706.0
4053,63.0,2,30018.0
4054,62.0,2,28789.0
4055,33.0,5,59118.0
4056,44.0,3,67565.0
4057,27.0,5,47896.0
4058,41.0,1,53270.0
4059,34.0,2,25528.0
4060,62.0,1,51844.0
4061,48.0,2,27611.0
4062,28.0,5,46463.0
4063,65.0,5,67897.0
4064,51.0,3,62824.0
4065,26.0,0,20656.0
4066,56.0,2,27643.0
4067,45.0,2,24837.0
4068,38.0,4,48291.0
4069,29.0,1,37940.0
4070,33.0,3,50270.0
4071,28.0,4,32746.0
4072,56.0,3,66422.0
4073,32.0,5,53586.0
4074,41.0,1,54988.0
4075,64.0,3,57315.0
4076,65.0,2,30596.0
4077,56.0,2,26413.0
4078,56.0,2,25638.0
4079,63.0,3,65100.0
4080,56.0,3,67988.0
4081,40.0,3,62532.0
4082,23.0,5,48602.0
4083,29.0,3,56145.0
4084,40.0,3,63208.0
4085,32.0,5,53363.0
4086,35.0,1,50002.0
4087,23.0,1,34229.0
4088,45.0,0,39686.0
4089,36.0,1,51442.0
4090,32.0,0,31464.0
4091,47.0,1,58093.0
4092,32.0,3,53161.0
4093,41.0,4,45087.0
4094,31.0,3,51529.0
4095,51.0,5,52459.0
4096,58.0,5,61883.0
4097,24.0,1,32204.0
4098,57.0,1,59165.0
4099,58.0,2,27831.0
4100,63.0,5,63445.0
4101,57.0,5,58125.0
4102,45.0,1,54368.0
4103,23.0,0,21390.0
4104,23.0,4,30906.0
4105,29.0,5,49865.0
4106,40.0,5,54424.0
4107,63.0,5,64339.0
4108,28.0,1,44721.0
4109,44.0,4,42968.0
4110,65.0,4,47986.0
4111,21.0,2,20334.0
4112,22.0,0,20849.0
4113,32.0,3,52743.0
4114,30.0,2,24892.0
4115,42.0,1,57181.0
4116,39.0,0,37986.0
4117,46.0,0,35986.0
4118,27.0,1,38281.0
4119,51.0,0,40342.0
4120,30.0,5,51607.0
4121,40.0,0,37005.0
4122,22.0,2,20034.0
4123,56.0,5,64173.0
4124,48.0,0,38748.0
4125,29.0,3,51054.0
4126,47.0,1,58487.0
4127,40.0,1,53339.0
4128,57.0,2,26126.0
4129,64.0,3,60466.0
4130,26.0,4,32113.0
4131,42.0,3,62275.0
4132,32.0,0,33478.0
4133,54.0,1,56852.0
4134,22.0,3,44230.0
4135,45.0,1,58707.0
4136,59.0,0,34115.0
4137,38.0,3,67422.0
4138,58.0,1,61306.0
4139,27.0,5,59137.0
4140,61.0,5,68449.0
4141,56.0,0,36524.0
4142,38.0,4,47491.0
4143,26.0,5,51098.0
4144,43.0,3,62754.0
4145,50.0,3,72333.0
4146,26.0,2,22938.0
4147,62.0,2,26865.0
4148,54.0,0,36756.0
4149,63.0,0,44154.0
4150,33.0,4,36039.0
4151,40.0,3,61098.0
4152,31.0,1,43280.0
4153,32.0,2,21474.0
4154,27.0,3,46077.0
4155,26.0,1,38354.0
4156,50.0,1,55575.0
4157,27.0,5,53940.0
4158,26.0,2,24710.0
4159,44.0,2,23325.0
4160,52.0,0,41850.0
4161,55.0,0,33175.0
4162,46.0,3,67655.0
4163,29.0,1,44136.0
4164,46.0,1,57752.0
4165,48.0,1,57925.0
4166,32.0,4,39364.0
4167,27.0,5,54446.0
4168,62.0,1,57633.0
4169,24.0,1,37024.0
4170,32.0,4,36798.0
4171,30.0,3,47896.0
4172,60.0,4,45312.0
4173,43.0,4,43643.0
4174,63.0,4,47544.0
4175,57.0,0,37331.0
4176,54.0,3,69969.0
4177,28.0,2,24603.0
4178,35.0,5,45765.0
4179,57.0,3,68123.0
4180,64.0,4,49072.0
4181,60.0,5,60167.0
4182,63.0,4,44559.0
4183,49.0,3,63976.0
4184,42.0,3,59634.0
4185,43.0,0,36143.0
4186,41.0,4,41958.0
4187,27.0,1,42201.0
4188,34.0,0,33305.0
4189,24.0,2,20529.0
4190,24.0,2,23630.0
4191,34.0,2,22012.0
4192,50.0,1,58684.0
4193,48.0,5,62197.0
4194,45.0,5,60965.0
4195,54.0,0,41764.0
4196,39.0,2,24813.0
4197,40.0,1,57223.0
4198,43.0,5,56378.0
4199,23.0,2,23602.0
4200,46.0,3,59328.0
4201,54.0,0,41601.0
4202,32.0,4,37979.0
4203,58.0,2,28001.0
4204,32.0,5,50308.0
4205,43.0,0,40898.0
4206,59.0,1,57709.0
4207,53.0,5,61448.0
4208,46.0,1,49916.0
4209,48.0,1,60871.0
4210,25.0,1,35308.0
4211,51.0,3,70109.0
4212,48.0,0,37669.0
4213,24.0,3,34687.0
4214,26.0,4,38505.0
4215,64.0,1,55684.0
4216,28.0,1,40750.0
4217,60.0,2,28874.0
4218,32.0,3,52748.0
4219,38.0,3,61539.0
4220,45.0,3,58603.0
4221,48.0,4,47309.0
4222,42.0,5,52382.0
4223,36.0,2,24651.0
4224,42.0,4,41061.0
4225,52.0,2,28101.0
4226,38.0,0,37037.0
4227,45.0,3,67532.0
4228,37.0,5,52933.0
4229,35.0,2,23321.0
4230,33.0,3,49317.0
4231,30.0,4,40251.0
4232,54.0,4,45155.0
4233,64.0,0,35950.0
4234,21.0,0,20692.0
4235,29.0,2,22350.0
4236,63.0,0,39313.0
4237,35.0,5,58500.0
4238,38.0,4,43576.0
4239,50.0,3,63957.0
4240,36.0,3,68646.0
4241,42.0,2,26175.0
4242,61.0,0,35554.0
4243,45.0,4,53691.0
4244,50.0,2,29783.0
4245,30.0,2,23114.0
4246,32.0,2,25556.0
4247,60.0,2,28150.0
4248,61.0,5,62678.0
4249,56.0,1,60872.0
4250,25.0,1,34444.0
4251,57.0,0,35728.0
4252,21.0,3,39114.0
4253,47.0,0,35551.0
4254,50.0,4,48357.0
4255,39.0,4,45314.0
4256,42.0,4,42628.0
4257,53.0,2,26744.0
4258,60.0,2,28558.0
4259,29.0,5,46686.0
4260,26.0,4,36915.0
4261,48.0,1,55030.0
4262,30.0,1,43238.0
4263,29.0,1,43184.0
4264,29.0,2,23280.0
4265,29.0,3,47645.0
4266,41.0,1,58083.0
4267,63.0,0,38403.0
4268,57.0,2,25154.0
4269,44.0,3,61753.0
4270,24.0,4,23029.0
4271,50.0,0,37398.0
4272,40.0,4,47986.0
4273,55.0,0,41385.0
4274,42.0,1,54244.0
4275,50.0,3,67920.0
4276,29.0,0,24706.0
4277,57.0,3,62596.0
4278,55.0,0,38715.0
4279,37.0,1,52464.0
4280,63.0,3,63274.0
4281,27.0,1,39475.0
4282,21.0,2,22978.0
4283,54.0,1,59930.0
4284,47.0,3,61024.0
4285,25.0,0,24217.0
4286,27.0,0,28146.0
4287,26.0,5,50143.0
4288,28.0,1,43040.0
4289,41.0,4,50218.0
4290,22.0,0,19738.0
4291,43.0,0,35872.0
4292,47.0,4,45829.0
4293,53.0,2,26878.0
4294,63.0,1,56839.0
4295,24.0,1,27707.0
4296,22.0,1,32333.0
4297,26.0,1,38866.0
4298,35.0,4,39754.0
4299,44.0,5,54590.0
4300,20.0,0,21014.0
4301,51.0,0,38312.0
4302,63.0,3,63442.0
4303,31.0,5,49312.0
4304,20.0,1,32492.0
4305,54.0,5,56237.0
4306,55.0,0,36538.0
4307,22.0,4,26313.0
4308,48.0,5,53709.0
4309,31.0,2,24530.0
4310,48.0,3,67695.0
4311,53.0,1,53495.0
4312,30.0,4,38953.0
4313,32.0,4,32841.0
4314,48.0,4,45467.0
4315,46.0,5,59454.0
4316,60.0,0,35702.0
4317,43.0,3,61145.0
4318,56.0,3,62079.0
4319,53.0,0,39326.0
4320,50.0,4,50276.0
4321,29.0,1,43006.0
4322,32.0,2,23500.0
4323,46.0,0,37504.0
4324,23.0,4,26832.0
4325,22.0,1,32446.0
4326,22.0,3,35813.0
4327,61.0,3,63797.0
4328,51.0,0,30577.0
4329,58.0,5,64345.0
4330,63.0,0,35036.0
4331,52.0,3,65731.0
4332,43.0,1,53035.0
4333,42.0,3,69124.0
4334,54.0,1,60687.0
4335,59.0,4,43527.0
4336,57.0,3,69640.0
4337,42.0,3,64848.0
4338,55.0,5,65128.0
4339,41.0,2,26485.0
4340,37.0,4,41817.0
4341,33.0,4,34374.0
4342,22.0,1,34716.0
4343,29.0,1,44352.0
4344,53.0,4,49512.0
4345,28.0,5,50785.0
4346,61.0,0,36909.0
4347,24.0,0,22994.0
4348,22.0,1,30616.0
4349,42.0,3,65734.0
4350,30.0,2,24360.0
4351,25.0,3,38103.0
4352,23.0,1,33580.0
4353,44.0,2,26639.0
4354,32.0,4,31803.0
4355,45.0,2,21955.0
4356,27.0,2,23041.0
4357,21.0,0,21746.0
4358,21.0,2,20546.0
4359,25.0,4,40978.0
4360,56.0,0,41458.0
4361,40.0,2,27811.0
4362,48.0,1,61899.0
4363,59.0,2,28549.0
4364,30.0,4,37745.0
4365,59.0,5,55321.0
4366,54.0,2,30133.0
4367,53.0,3,59212.0
4368,59.0,4,45179.0
4369,26.0,5,44684.0
4370,44.0,3,67431.0
4371,42.0,0,38323.0
4372,50.0,2,28137.0
4373,31.0,1,45559.0
4374,26.0,4,36226.0
